index,name,duration,isLoop,isBest,playlist,id,thumbnailURL
142,"Korok Forest",269559,False,True,"德库树/原野","8326d863-3d77-4850-a531-5ff2df051002","https://image-assets.m.nintendo.com/30379998-5a5e-4e12-a1cf-46804d70d977"
143,"Meeting the Deku Tree",130607,False,False,"德库树/海拉鲁的人们","b7c98dad-2910-4211-b4b1-ef400c9f9ca4","https://image-assets.m.nintendo.com/4da904ba-b841-4d29-8c61-a5f766ac660d"
144,"Master Sword Obtained",24393,False,True,"","e1e7696b-15c5-4ab3-bac5-a81210380159","https://image-assets.m.nintendo.com/865f2b3b-5d77-421d-8d39-0f5563660301"
145,"Memories of the Sword",110493,False,True,"德库树/塞尔达","05b0b25b-0c2c-4e82-9c18-eeea6d5f1da8","https://image-assets.m.nintendo.com/dd902fb8-83f9-40a8-8967-2ad84e8c9cb4"
146,"Tree and Sword: Words of Wisdom",49264,False,False,"德库树","91302575-1873-4be9-a92d-10f9acc704ec","https://image-assets.m.nintendo.com/9118473a-63da-4125-ae1f-5d1396776e7c"
147,"Hestu's Dance",6908,False,False,"海拉鲁的人们","c1a9364e-94ef-4de4-85c4-ba942e546f39","https://image-assets.m.nintendo.com/b9d92e73-8e8a-46f0-8db9-899891b83509"
148,"Repair",4799,False,False,"","469cfae8-5e76-4cb2-93b7-29691d2497cd","https://image-assets.m.nintendo.com/59e6df2f-5591-4675-b863-d3a9bb726d1e"
149,"Akkala Ancient Tech Lab",134412,True,False,"海拉鲁的人们","0874810f-c30b-40fb-9521-4ccbf7e0f3ed","https://image-assets.m.nintendo.com/e6366db6-c394-4e01-8acd-f0d6d6ab60dc"
150,"Lurelin Village",333913,False,True,"原野","3745e56b-035d-45b6-aa55-f058f2e55e13","https://image-assets.m.nintendo.com/030ca30b-9211-4b06-b3c6-ee9e2c8f6709"
151,"Restoring Malanya's Power",15446,False,False,"","61c8d6ab-d7cc-404c-a952-d327826ae3aa","https://image-assets.m.nintendo.com/91d902a2-056f-4669-8bf1-5fc01d42f822"
152,"Malanya's Spring",97935,True,True,"海拉鲁的人们/原野","1ca7fcb9-f340-4599-9c2b-6c323167e1e3","https://image-assets.m.nintendo.com/8655fdb8-6dee-4c86-95f2-5d213b7cc25c"
153,"Malanya's Ritual",9889,False,False,"","06b942e7-34be-481d-aef7-000213a6ce1b","https://image-assets.m.nintendo.com/0514fd01-bcc2-49d8-a464-b7b46af8e052"
154,"The Lord of the Mountain",127786,True,False,"","47450c9c-8634-4d40-b0fc-c38a5faaa936","https://image-assets.m.nintendo.com/6e897153-08d0-4901-ba4a-e099c31fcdfa"
155,"Naydra, Possessed",126071,True,False,"","430b589a-5fda-4fc7-89e1-cfb6f6ca0246","https://image-assets.m.nintendo.com/413d8aa8-926c-4a55-beb5-d60197d51d3a"
156,"Attendants to the Sacred Springs",120531,True,False,"","db0a3aaa-2854-4e5d-962c-a53d3b7b1994","https://image-assets.m.nintendo.com/34f3dff3-907b-427b-a127-3bc44efe509a"
157,"Omen of the Blood Moon",34506,False,False,"","83202d14-57ef-46de-986f-1317ae209ad8","https://image-assets.m.nintendo.com/875a59b4-bb81-4105-a9ed-0f01bab4b8d5"
158,"The Blood Moon",31091,False,False,"","7078afc4-26b2-4b42-b2c6-08266ffcdafa","https://image-assets.m.nintendo.com/93b363f4-47c6-45b5-9318-eb18879e7496"
159,"Memory Recovered",18565,False,True,"","187f9475-5258-4cc2-b07d-5bea2e218354","https://image-assets.m.nintendo.com/a9166492-4834-48c4-a847-6b98413d251b"
160,"Recovered Memory: Subdued Ceremony",15261,False,False,"","d4e3c014-aeda-4f86-890a-d0a5e48a0840","https://image-assets.m.nintendo.com/319f653d-4614-4a0a-a022-0e36cf7a1ec3"
161,"Recovered Memory: Resolve and Grief",24965,False,False,"","0b4931fb-f303-4093-ae8f-a2b0f342d9df","https://image-assets.m.nintendo.com/b756e97d-25f4-4644-b388-8ad77e94641c"
162,"Recovered Memory: Blades of the Yiga",41055,False,False,"","28dbda77-e068-477d-af80-93918ffa2809","https://image-assets.m.nintendo.com/dd94e7de-05ba-49ef-ae15-a2ede826029c"
163,"Recovered Memory: A Premonition",24307,False,False,"","a4105ae5-5ea7-4abe-b1a5-ea8fdf0c9442","https://image-assets.m.nintendo.com/6d376f52-9478-4256-a898-53794f6b8b38"
164,"Recovered Memory: Silent Princess",62215,False,False,"塞尔达","99f8b3fa-0679-44a9-94d9-ea0816c00f2d","https://image-assets.m.nintendo.com/10076596-9c13-4b5b-8af7-ca6bda56550d"
165,"Recovered Memory: Father and Daughter",148534,False,False,"","24747942-9f40-4d52-a722-1ca0cf4ba566","https://image-assets.m.nintendo.com/bf583b15-cee6-4689-bbc0-edb03f5fc494"
166,"Recovered Memory: Slumbering Power",53173,False,False,"塞尔达","44b459a8-62a1-45bf-a95e-c588025c3c38","https://image-assets.m.nintendo.com/42806a70-00cd-4574-ae5b-56dad225da8a"
167,"Recovered Memory: To Mount Lanayru",72432,False,False,"","5e39a39c-9519-4024-8c40-7f67c955ec5d","https://image-assets.m.nintendo.com/e9e26bd4-17f4-464f-96c1-be30246f6b8b"
168,"Recovered Memory: Return of Calamity Ganon",162754,False,False,"","4f51931e-84af-49ef-9b46-5aee7c22341a","https://image-assets.m.nintendo.com/7a086bc7-3033-4a55-96ee-ad240fb9888f"
169,"Recovered Memory: Despair",103660,False,False,"","8c559449-d9da-4139-bc0f-d6f20c2b5f35","https://image-assets.m.nintendo.com/33170729-0a43-4d01-b822-7bc410cd893f"
170,"Twelve Memories Recovered",10851,False,False,"","31864c41-991b-4093-a445-90eaabba0e33","https://image-assets.m.nintendo.com/951e6ccf-f184-4a39-972a-3f9899241178"
171,"Recovered Memory: Zelda's Awakening",130572,False,True,"塞尔达","0de15367-0b8e-469b-a5b4-ec6d41b4fd9b","https://image-assets.m.nintendo.com/b33e0adb-b2e0-48c7-b192-98b1c3228b92"
172,"Zelda's Behest",34091,False,False,"塞尔达","6cf408ff-ff5a-4555-97df-7eebd464ccdb","https://image-assets.m.nintendo.com/fa86acdf-9d23-4a8a-9931-f7871d61f4d6"
173,"Hyrule Castle Town Ruins",201409,True,False,"原野","d47074a6-2e42-42ee-9039-3ee97d82f634","https://image-assets.m.nintendo.com/cbc517da-3dd2-4f7c-989d-71f3a92b998d"
174,"Guardian Battle",127861,False,True,"战斗","6b8644d8-e341-438b-8235-51c9589a457a","https://image-assets.m.nintendo.com/d84c4428-bf04-4675-b863-5919887036e3"
175,"Ganon's Roar at Hyrule Castle",25561,False,False,"加侬·加侬多夫","5de42d5f-6d15-4f7b-8122-dd16f0168237","https://image-assets.m.nintendo.com/8dbc7e7f-2523-47c7-ba04-099efa140c93"
176,"Hyrule Castle",281976,False,True,"加侬·加侬多夫","edf0eb7d-b005-418b-a369-d741680d004e","https://image-assets.m.nintendo.com/25422db3-4927-48e4-bfcd-6385fb3698b6"
177,"Calamity Ganon Appears",61479,False,True,"加侬·加侬多夫","b38a9602-5d8a-411c-8432-d62f3c9faa23","https://image-assets.m.nintendo.com/31587ab3-337d-4a2e-9726-4f550ae0ff2b"
178,"The Champions' Power Mobilized",67800,True,True,"","0ea74330-0691-47b4-8461-11f49191d00f","https://image-assets.m.nintendo.com/44bc4c71-6e4a-4166-8ee6-f5dd8a48d442"
179,"Battle with Calamity Ganon (First Form)",165834,True,True,"战斗/加侬·加侬多夫","8216384c-c52c-4763-bc2e-f30c255d27e0","https://image-assets.m.nintendo.com/1c2c8e60-eb8f-4ec7-8f96-eafb44ccdf62"
180,"Battle with Calamity Ganon (Second Form)",230402,True,True,"战斗/加侬·加侬多夫","7f267fba-02a4-4e6e-abb7-098b8e664fe7","https://image-assets.m.nintendo.com/cd27177c-9925-40c8-8648-6996edfbe2ae"
181,"Dark Beast Ganon Appears",53625,False,True,"加侬·加侬多夫","63c4f64e-d844-49af-8f1d-65f19425df57","https://image-assets.m.nintendo.com/2068fc73-dcce-4fe4-8924-923f84c68789"
182,"Battle with Dark Beast Ganon",294056,False,True,"战斗/加侬·加侬多夫","566bbc27-b78e-4e43-aeae-3015d45b72b3","https://image-assets.m.nintendo.com/0cd4229c-1da0-4b99-9ba4-73e6f2367f76"
183,"Do You Really Remember Me?",52050,False,True,"塞尔达","7376a6ff-018f-494a-9504-82166062246f","https://image-assets.m.nintendo.com/072daa7c-bbef-4901-9319-2e7ee4946f9d"
184,"Staff Credits",580914,False,True,"","da200be9-e810-4410-b45c-396de45e5c82","https://image-assets.m.nintendo.com/6c8fc717-6748-4758-8eb9-677b0d541d50"
185,"Epilogue",109400,False,True,"塞尔达","d4460bbd-7450-4ca9-a362-6c7a45ac6e90","https://image-assets.m.nintendo.com/78f7c03f-ae2a-4a71-b3b4-e9f65dfd5570"
186,"Trial of the Sword Conquered",24185,False,False,"","66d1cc34-2cb4-4f1a-9da9-924aa24a5332","https://image-assets.m.nintendo.com/d23c4288-b9aa-4e47-a58c-d97294f86334"
187,"Tree and Sword: Words of Praise",64580,True,False,"德库树","4dbb1538-5975-443b-8365-adea5edda686","https://image-assets.m.nintendo.com/0fd4a849-2cef-4f42-ae5d-ee4b5dfc4eb7"
188,"Kass: The Song of the Swordsman",43748,False,False,"英杰们的诗篇/卡西瓦","ddbcd91a-572f-4efc-bed4-71133efdd482","https://image-assets.m.nintendo.com/a9934582-4c98-40a6-a899-4cee6c375489"
189,"A Monument Appears",41504,False,False,"英杰们的诗篇","3c5e9f2d-0e63-4908-8641-57e48191326b","https://image-assets.m.nintendo.com/bf464625-6680-4ddf-9e85-bb2d4a1cb75a"
190,"Kass: The Champions' Ballad 1",39531,False,False,"英杰们的诗篇/卡西瓦","d9ef657b-591a-4fba-a1f4-3999fcefa2fb","https://image-assets.m.nintendo.com/fef20f6d-8a41-4685-956c-80dbf23380fb"
191,"Shrine of a Champion",127432,True,False,"英杰们的诗篇/原野","d279881c-3267-4c5e-a856-ee3ed8b4f04a","https://image-assets.m.nintendo.com/7576e868-f68b-4b44-b91b-f8b8993dc498"
192,"Mipha and Sidon",128793,False,False,"英杰们的诗篇/米法","d4a95692-1f7f-43e4-b45a-279c2bdeab2f","https://image-assets.m.nintendo.com/258ea24a-0812-46ef-b988-b8cc1d623789"
193,"Kass: Champion Mipha's Song",25986,True,False,"英杰们的诗篇/米法/卡西瓦","2a266966-c535-42c5-9ca1-23e5915edb00","https://image-assets.m.nintendo.com/993faf1f-14a2-4630-96f9-aee3ce4fe48c"
194,"Kass: The Champions' Ballad 2",41310,False,False,"英杰们的诗篇/卡西瓦","1643d7e6-f102-458f-b255-b89e57ae4859","https://image-assets.m.nintendo.com/dfda52b2-2a13-437d-a656-fc6f12f8aeeb"
195,"Revali, Solitary Warrior",133376,False,False,"英杰们的诗篇/力巴尔","30d4edb5-58f6-492d-a462-d6dcdb6a901d","https://image-assets.m.nintendo.com/93f1b6e7-48af-475d-a50b-619ec9754314"
196,"Kass: Champion Revali's Song",38995,True,False,"英杰们的诗篇/力巴尔/卡西瓦","959344d9-afac-442b-b534-00a94119b7a2","https://image-assets.m.nintendo.com/0b429d6e-b7d4-4b94-8640-bdaef6ff12c6"
197,"Kass: The Champions' Ballad 3",41446,False,False,"英杰们的诗篇/卡西瓦","2bd721e7-3144-4e35-894a-f96e2ed89774","https://image-assets.m.nintendo.com/6f4c31db-146a-4084-9a0f-d207d37e1ecc"
198,"Daruk, the Stalwart",141546,False,False,"英杰们的诗篇/达尔克尔","e690c157-b080-4ef9-bff4-2051c9061989","https://image-assets.m.nintendo.com/386f41e0-26fc-480b-a5bb-8527204f2815"
199,"Kass: Champion Daruk's Song",25014,True,False,"英杰们的诗篇/卡西瓦/达尔克尔","356e232f-7401-41cc-a468-ac43fea7167b","https://image-assets.m.nintendo.com/a5ec4370-923b-4e92-82e2-77a33c07aa07"
200,"Kass: The Champions' Ballad 4",40762,False,False,"英杰们的诗篇/卡西瓦","86555728-6765-40ec-8e86-47a6a942ad7b","https://image-assets.m.nintendo.com/9714c035-8527-4b3d-80e3-59e7e471bb66"
201,"Urbosa, the Magnificent",143353,False,False,"英杰们的诗篇/乌尔波扎","ff9e17cf-ba17-47d2-a7bd-981df59d7f06","https://image-assets.m.nintendo.com/baa3e0ae-1e92-473a-8232-ee3affd04768"
202,"Kass: Champion Urbosa's Song",28978,True,False,"英杰们的诗篇/乌尔波扎/卡西瓦","b5d123c9-18c2-46fd-a15e-2f4136938080","https://image-assets.m.nintendo.com/c635f56b-d1b5-481e-8ba1-32b303f17a5a"
203,"The Final Trial",358968,False,False,"英杰们的诗篇","6328d912-78ba-4db0-82f1-4875e89906eb","https://image-assets.m.nintendo.com/454a8a20-9b90-40a3-b557-0588dbfed0fb"
204,"The Monk Maz Koshia",411737,True,False,"英杰们的诗篇/战斗/海拉鲁的人们","cbad8a4c-3938-46e4-81a4-b48d77cec438","https://image-assets.m.nintendo.com/c53bf6fa-6529-4898-80df-442fbcc02403"
205,"Memory Recovered (The Champions' Ballad Ver.)",25449,False,False,"英杰们的诗篇/卡西瓦","3e6cf6bc-93a5-4cd0-a222-8ec73ca3ffc2","https://image-assets.m.nintendo.com/cc8c703d-7beb-489a-a053-60794a3c9851"
206,"The Princess and the Champions",157020,False,False,"英杰们的诗篇","dfab62ff-5063-48ad-8499-731c3a5a5219","https://image-assets.m.nintendo.com/bcbd455d-aadd-44e8-8a6f-95778ad068a4"
207,"The Champions' Ballad: Finale",90822,False,False,"英杰们的诗篇","dcc730a6-f725-4bb4-a29d-45a74ab814de","https://image-assets.m.nintendo.com/1758b2af-7949-4b1e-9dfd-c3c37c8141e2"
208,"A Picture-Perfect Spot",22196,False,False,"英杰们的诗篇","8e26cfce-b204-4add-85c6-e57c8302cbc5","https://image-assets.m.nintendo.com/d6cb8914-fd8c-4871-a4ea-1570464e1132"
209,"The Champions' Ballad",38136,True,False,"英杰们的诗篇/卡西瓦","d1e4dc5c-357d-4537-ad3b-861e555ce65c","https://image-assets.m.nintendo.com/d62ce4a0-68fe-4dd8-aaf3-b6859d13cac6"
210,"2014 E3 Trailer",25415,False,False,"","61a85b5b-2970-44dd-a28b-7f704d298843","https://image-assets.m.nintendo.com/5bdfd83a-a15d-486c-bd09-6e0e91b5eab5"
211,"2017 Nintendo Switch Presentation Trailer",200796,False,False,"","b48bcb8e-32bb-418f-a909-ffd9168fdb06","https://image-assets.m.nintendo.com/5bdfd83a-a15d-486c-bd09-6e0e91b5eab5"
